dataset,aggregate_type,delta,edge,APE_time
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_015', '01_HOOFD_101')",0.01124937702073696
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_030_1', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_061', '01_HOOFD_030_2')",0.013259434090576819
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_2', '08_AWB45_040')",0.0012923888474049435
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_040', '08_AWB45_030')",0.055589165333592046
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_030', '08_AWB45_045')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_193', '08_AWB45_005')",0.019248251259001134
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '01_HOOFD_196')",0.09284326321453713
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_051_0', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1a', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_4', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_375', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_195', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_1', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_2', '01_HOOFD_491')",0.04082031846672076
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_491', '01_HOOFD_494a')",0.04387484289258485
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_494a', '01_HOOFD_500')",0.0640327877320015
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_0', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_3', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_1', '01_HOOFD_510_4')",0.005485714921657285
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_515', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_495', '01_HOOFD_510_2')",0.01406539476979915
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_100_0', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_061', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_101', '01_HOOFD_015')",0.04740110914324434
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_015', '01_HOOFD_030_2')",0.0053007842021671496
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_180', '08_AWB45_025')",0.019774437033458117
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_025', '08_AWB45_020_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_1', '08_AWB45_020_2')",0.0657568523600403
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_040', '08_AWB45_051_0')",0.007015719548674857
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_051_0', '01_HOOFD_193')",0.012975763679379766
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_193', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_045', '01_HOOFD_196')",0.0024782929875948115
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_491', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_2', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_370', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_1', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_4', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_1', '01_HOOFD_510_3')",0.07245273430859843
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_3', '01_HOOFD_515')",0.03174483073817187
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_515', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_532', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_4', '01_HOOFD_490_5a')",0.0025750626377212746
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_5a', '01_HOOFD_490_5')",0.005869384993819297
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_5', '01_HOOFD_510_2')",0.013343434112043756
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_065_0', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_101', '01_HOOFD_061')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_030_2', '01_HOOFD_180')",0.0007021435990131019
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_180', '08_AWB45_005')",0.08967319205503287
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_491', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_110_0', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_2', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_370', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1', '01_HOOFD_500')",0.026207327025405684
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_0', '01_HOOFD_510_4')",0.0017931392737868701
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_4', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_3', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_532', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_495', '01_HOOFD_490_5')",0.0006569904171498175
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_5', '01_HOOFD_510_2a')",0.024857625270426734
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_2a', '01_HOOFD_490_5a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_100_0', '01_HOOFD_030_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_030_2', '08_AWB45_040')",0.003393487458683185
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_040', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_2', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_2', '01_HOOFD_500')",0.014612878477940773
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_370', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_2', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_1', '01_HOOFD_515')",0.016534546682840167
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_515', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_375', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_532', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_3', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_1', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_3a', '01_HOOFD_510_2a')",0.0013352945229494235
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_2a', '01_HOOFD_490_4')",0.014489968412857324
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_4', '01_HOOFD_495')",0.09126487268734906
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_495', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_195', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_4', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1a', '01_HOOFD_490_3')",0.0033346934784976097
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_3', '01_HOOFD_510_2')",0.019631464281605518
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_0', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_110_0', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_375', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1a', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_2', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_195', '01_HOOFD_494a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_494a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_1', '01_HOOFD_500')",0.020458407572085436
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_3', '01_HOOFD_510_4')",0.007247188986250719
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_4', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_495', '01_HOOFD_510_1')",0.03680411950359903
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_1', '01_HOOFD_510_2a')",0.030734506377252998
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_2a', '01_HOOFD_510_2')",0.016225519806629476
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_2', '01_HOOFD_490_5')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_180', '01_HOOFD_110_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_110_0', '01_HOOFD_181')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_181', '01_HOOFD_490_3')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_2', '01_HOOFD_490_3a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_2a', '01_HOOFD_200')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_330', '01_HOOFD_350_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_350_0', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_2', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '01_HOOFD_375')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1a', '01_HOOFD_370')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_370', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_1', '01_HOOFD_250_2')",0.003925111140539444
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_2', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1', '01_HOOFD_332')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_332', '01_HOOFD_500')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_532', '01_HOOFD_510_4')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_1', '01_HOOFD_490_4')",0.0014813590556308014
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_4', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_180', '08_AWB45_020_2')",0.001889820444782586
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_2', '08_AWB45_020_1')",0.08192709751049862
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_025', '08_AWB45_030')",0.04075829139019186
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_045', '09_AH_I_010')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_430', '01_HOOFD_193')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_330', '08_AWB45_051_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_051_0', '01_HOOFD_195')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_195', '01_HOOFD_250_2')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_370', '01_HOOFD_375')",0.0171765771741489
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_375', '01_HOOFD_250_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_1', '06_VD_020')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_020', '06_VD_030_2')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_030_2', '03_VD_060_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('03_VD_060_0', '06_VD_010')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_010', '06_VD_060_3')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_060_3', '06_VD_030_4')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_030_4', '06_VD_030_1a')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_030_1a', '06_VD_035')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_035', '06_VD_030_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_030_1', '06_VD_030_3a')",0.0
BPIC15,AggregateType.AVG,0.01,"('06_VD_030_3a', '06_VD_030_3')",0.0015608756924863074
BPIC15,AggregateType.AVG,0.01,"('06_VD_030_3', '06_VD_060_2')",0.022994942948716866
BPIC15,AggregateType.AVG,0.01,"('06_VD_060_2', '06_VD_060_2a')",0.0012318256567285402
BPIC15,AggregateType.AVG,0.01,"('06_VD_060_2a', '13_CRD_010')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_491', '11_AH_II_010')",0.0
BPIC15,AggregateType.AVG,0.01,"('11_AH_II_010', '01_HOOFD_490_1a')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_494a', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_0', '01_HOOFD_515')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_515', '01_HOOFD_510_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_5', '01_HOOFD_510_4')",0.003050146434856597
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_5a', '01_HOOFD_510_3')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_510_3', '01_HOOFD_495')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_495', '01_HOOFD_532')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_532', '01_HOOFD_510_2')",0.024419777616499046
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_065_0', '01_HOOFD_090')",0.019059931426314226
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_090', '01_HOOFD_110_0')",0.0021430158548033373
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_100_0', '01_HOOFD_101')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_030_1', '01_HOOFD_015')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_051_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_200', '01_HOOFD_250_0')",0.004211720255821078
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_250_0', '01_HOOFD_330')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '01_HOOFD_195')",0.00029841349445700277
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_195', '01_HOOFD_490_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_1a', '01_HOOFD_491')",0.0018221797742305717
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_491', '01_HOOFD_490_4')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_515', '01_HOOFD_510_4')",0.01279364707300714
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_495', '01_HOOFD_490_5a')",0.02851476204087163
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_490_5a', '01_HOOFD_510_2a')",0.0020399866997462225
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_110_0', '01_HOOFD_180')",0.00653408236147417
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_180', '01_HOOFD_100_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('01_HOOFD_030_2', '08_AWB45_010')",0.015124785535339375
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_0', '08_AWB45_005')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_005', '08_AWB45_025')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_020_2', '08_AWB45_060')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_060', '08_AWB45_070_2')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_070_2', '08_AWB45_090_0')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_090_0', '08_AWB45_030')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_030', '08_AWB45_090_3')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_090_3', '08_AWB45_070_3a')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_070_3a', '08_AWB45_070_1')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_070_1', '08_AWB45_070_1a')",0.02342889889754673
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_070_1a', '08_AWB45_075')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_075', '08_AWB45_090_2a')",0.0
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_090_2a', '08_AWB45_070_4')",0.032638020252953426
BPIC15,AggregateType.AVG,0.01,"('08_AWB45_070_4', '08_AWB45_070_3')",0.0
