dataset,aggregate_type,delta,edge,APE_freq
CreditReq,AggregateType.MAX,0.9,"('Register', 'Acceptance of requests')",2.2510178393618087e-05
CreditReq,AggregateType.MAX,0.9,"('Acceptance of requests', 'Acceptance of requests')",6.3531584249497666e-06
CreditReq,AggregateType.MAX,0.9,"('Acceptance of requests', 'Collection of documents')",6.725780379324286e-06
CreditReq,AggregateType.MAX,0.9,"('Collection of documents', 'Collection of documents')",1.3147261652637363e-05
CreditReq,AggregateType.MAX,0.9,"('Collection of documents', 'Completeness check')",2.0164837911447203e-05
CreditReq,AggregateType.MAX,0.9,"('Completeness check', 'Completeness check')",5.496416212211007e-06
CreditReq,AggregateType.MAX,0.9,"('Completeness check', 'Credit worthiness check')",1.991783160875576e-05
CreditReq,AggregateType.MAX,0.9,"('Credit worthiness check', 'Credit worthiness check')",4.737662225788832e-06
CreditReq,AggregateType.MAX,0.9,"('Credit worthiness check', 'Collateral check')",3.771367772175433e-05
CreditReq,AggregateType.MAX,0.9,"('Collateral check', 'Collateral check')",3.218430242702533e-05
CreditReq,AggregateType.MAX,0.9,"('Collateral check', 'Credit committee')",1.972540164384114e-05
CreditReq,AggregateType.MAX,0.9,"('Credit committee', 'Credit committee')",1.0108195619461173e-05
CreditReq,AggregateType.MAX,0.9,"('Credit committee', 'Requirements review')",3.0881995736395916e-06
CreditReq,AggregateType.MAX,0.9,"('Requirements review', 'Requirements review')",8.585329017486826e-06
